0,1,241.82,525.83,146.64,541.35,0.94,-1,-1,-1
0,2,399.60,473.51,162.68,688.84,0.91,-1,-1,-1
0,3,1651.05,646.99,48.60,109.01,0.80,-1,-1,-1
0,4,1688.85,643.61,40.50,101.59,0.76,-1,-1,-1
1,1,242.26,526.41,146.35,540.18,0.94,-1,-1,-1
1,2,398.85,473.51,162.42,687.67,0.92,-1,-1,-1
1,3,1652.16,646.69,48.73,109.31,0.81,-1,-1,-1
1,4,1688.42,643.91,41.35,103.64,0.79,-1,-1,-1
2,1,242.38,526.51,146.60,541.03,0.94,-1,-1,-1
2,2,398.50,474.04,162.82,689.05,0.91,-1,-1,-1
2,3,1652.33,646.91,50.89,114.35,0.83,-1,-1,-1
2,4,1689.41,644.48,41.46,103.99,0.78,-1,-1,-1
3,1,242.59,526.53,146.72,541.32,0.94,-1,-1,-1
3,2,398.29,474.72,162.67,687.95,0.91,-1,-1,-1
3,3,1652.68,646.98,50.95,114.44,0.82,-1,-1,-1
3,4,1689.90,644.91,41.17,103.29,0.78,-1,-1,-1
4,1,242.96,527.03,146.50,540.41,0.94,-1,-1,-1
4,2,398.07,474.92,162.93,688.58,0.91,-1,-1,-1
4,3,1653.24,647.49,49.98,112.34,0.83,-1,-1,-1
4,4,1690.04,645.04,41.04,103.04,0.78,-1,-1,-1
5,1,243.53,527.67,146.49,540.09,0.94,-1,-1,-1
5,2,397.88,474.97,163.28,689.76,0.91,-1,-1,-1
5,3,1654.18,647.91,50.03,112.27,0.84,-1,-1,-1
5,4,1691.29,645.06,40.48,101.99,0.76,-1,-1,-1
6,1,243.35,527.89,146.27,539.04,0.94,-1,-1,-1
6,2,397.81,474.98,162.96,688.27,0.91,-1,-1,-1
6,3,1654.54,648.51,49.93,112.22,0.84,-1,-1,-1
6,4,1691.55,644.82,40.61,102.34,0.78,-1,-1,-1
7,1,243.48,528.42,146.23,538.67,0.94,-1,-1,-1
7,2,397.70,474.96,163.03,688.66,0.91,-1,-1,-1
7,3,1654.86,648.72,49.46,111.26,0.83,-1,-1,-1
7,4,1692.69,644.96,40.40,101.78,0.78,-1,-1,-1
8,1,243.03,528.13,146.51,539.47,0.94,-1,-1,-1
8,2,397.59,474.95,162.74,687.88,0.91,-1,-1,-1
8,3,1655.16,648.78,48.89,109.98,0.82,-1,-1,-1
8,4,1693.16,645.00,40.14,101.58,0.77,-1,-1,-1
9,1,242.90,528.02,146.64,539.78,0.94,-1,-1,-1
9,2,397.84,474.94,162.53,687.59,0.91,-1,-1,-1
9,3,1655.29,649.02,48.59,109.27,0.82,-1,-1,-1
9,4,1693.41,644.78,39.87,101.29,0.77,-1,-1,-1
10,1,242.87,527.96,146.76,539.90,0.94,-1,-1,-1
10,2,398.27,474.93,161.79,684.76,0.91,-1,-1,-1
10,3,1655.45,649.32,48.21,108.34,0.81,-1,-1,-1
10,4,1694.01,645.15,40.51,103.01,0.78,-1,-1,-1
11,1,242.95,527.94,147.08,540.85,0.94,-1,-1,-1
11,2,398.27,475.37,161.84,685.98,0.91,-1,-1,-1
11,3,1655.93,649.43,49.04,109.82,0.83,-1,-1,-1
11,4,1693.33,644.84,40.73,103.65,0.76,-1,-1,-1
12,1,242.42,527.92,147.29,541.21,0.94,-1,-1,-1
12,2,398.76,475.08,161.34,685.10,0.91,-1,-1,-1
12,3,1656.05,650.35,49.44,110.38,0.82,-1,-1,-1
12,4,1693.02,644.94,40.88,104.11,0.77,-1,-1,-1
13,1,242.42,528.36,147.20,540.44,0.94,-1,-1,-1
13,2,399.59,475.42,160.76,683.43,0.91,-1,-1,-1
13,3,1656.93,650.69,49.68,110.59,0.82,-1,-1,-1
13,4,1692.63,644.75,41.44,105.85,0.77,-1,-1,-1
14,1,242.52,528.52,147.30,540.15,0.93,-1,-1,-1
14,2,400.33,475.99,159.68,679.67,0.91,-1,-1,-1
14,3,1657.21,650.81,49.85,110.67,0.83,-1,-1,-1
14,4,1693.51,644.90,41.36,105.83,0.78,-1,-1,-1
15,1,242.72,528.13,147.58,540.94,0.94,-1,-1,-1
15,2,401.29,476.65,159.27,678.74,0.91,-1,-1,-1
15,3,1656.19,650.84,50.34,111.60,0.82,-1,-1,-1
15,4,1693.75,645.18,41.51,106.48,0.78,-1,-1,-1
16,1,242.75,528.42,147.53,540.34,0.93,-1,-1,-1
16,2,402.23,477.33,159.29,679.77,0.91,-1,-1,-1
16,3,1656.70,651.06,50.48,111.72,0.82,-1,-1,-1
16,4,1693.59,644.84,42.04,107.60,0.78,-1,-1,-1
17,1,242.60,528.53,147.61,540.11,0.93,-1,-1,-1
17,2,403.49,478.48,158.83,678.39,0.91,-1,-1,-1
17,3,1656.69,651.14,50.92,112.65,0.83,-1,-1,-1
17,4,1694.41,644.93,42.22,107.79,0.79,-1,-1,-1
18,1,242.50,528.56,147.61,540.02,0.94,-1,-1,-1
18,2,404.98,479.34,158.37,676.56,0.91,-1,-1,-1
18,3,1656.76,650.71,50.92,112.55,0.82,-1,-1,-1
18,4,1694.81,645.18,42.11,107.18,0.79,-1,-1,-1
19,1,242.55,528.57,147.66,539.99,0.93,-1,-1,-1
19,2,406.11,479.65,157.95,674.11,0.91,-1,-1,-1
19,3,1657.40,650.76,51.45,113.18,0.83,-1,-1,-1
19,4,1694.87,644.61,42.21,107.15,0.80,-1,-1,-1
20,1,242.65,529.02,147.62,539.98,0.93,-1,-1,-1
20,2,407.57,480.20,157.92,672.78,0.91,-1,-1,-1
20,3,1657.32,650.77,50.49,110.74,0.81,-1,-1,-1
20,4,1694.78,644.39,42.45,107.58,0.78,-1,-1,-1
21,1,242.92,529.18,147.70,539.98,0.93,-1,-1,-1
21,2,409.00,480.61,157.90,672.10,0.91,-1,-1,-1
21,3,1657.53,650.55,51.41,112.27,0.82,-1,-1,-1
21,4,1694.94,644.76,42.12,106.39,0.78,-1,-1,-1
22,1,243.10,529.69,147.57,539.09,0.93,-1,-1,-1
22,2,411.00,482.76,158.48,673.45,0.90,-1,-1,-1
22,3,1657.62,650.24,51.71,113.05,0.82,-1,-1,-1
22,4,1694.84,645.12,42.30,106.60,0.79,-1,-1,-1
23,1,243.05,530.32,147.43,538.75,0.93,-1,-1,-1
23,2,412.49,483.56,158.97,673.99,0.90,-1,-1,-1
23,3,1657.40,650.34,52.31,114.02,0.83,-1,-1,-1
23,4,1694.62,645.25,42.71,107.57,0.79,-1,-1,-1
24,1,243.16,530.55,147.44,538.63,0.93,-1,-1,-1
24,2,414.33,483.38,159.64,674.67,0.90,-1,-1,-1
24,3,1657.49,650.37,52.19,113.93,0.84,-1,-1,-1
24,4,1694.82,645.30,42.28,106.15,0.79,-1,-1,-1
25,1,243.19,531.07,147.57,538.59,0.93,-1,-1,-1
25,2,416.40,482.85,160.64,675.40,0.90,-1,-1,-1
25,3,1658.34,650.16,52.26,113.66,0.83,-1,-1,-1
25,4,1694.86,645.32,42.18,105.60,0.80,-1,-1,-1
26,1,243.55,531.26,147.48,537.69,0.93,-1,-1,-1
26,2,418.49,482.62,161.89,676.58,0.90,-1,-1,-1
26,3,1658.73,650.08,52.13,113.55,0.83,-1,-1,-1
26,4,1695.73,645.77,42.21,105.39,0.79,-1,-1,-1
27,1,243.77,531.32,147.49,537.36,0.93,-1,-1,-1
27,2,419.41,482.53,163.34,677.04,0.90,-1,-1,-1
27,3,1658.58,650.05,52.64,114.39,0.84,-1,-1,-1
27,4,1696.02,645.94,42.27,105.32,0.78,-1,-1,-1
28,1,244.27,531.78,147.56,537.24,0.93,-1,-1,-1
28,2,421.09,482.03,165.55,679.45,0.90,-1,-1,-1
28,3,1658.66,650.04,52.55,113.82,0.82,-1,-1,-1
28,4,1696.10,646.44,42.35,105.29,0.79,-1,-1,-1
29,1,244.80,532.17,147.66,536.98,0.93,-1,-1,-1
29,2,421.53,482.72,167.58,680.36,0.91,-1,-1,-1
29,3,1658.54,649.81,52.78,114.70,0.82,-1,-1,-1
29,4,1695.94,646.63,42.73,106.17,0.78,-1,-1,-1
30,1,245.84,532.53,147.90,537.12,0.93,-1,-1,-1
30,2,422.50,484.31,169.28,678.47,0.91,-1,-1,-1
30,3,1658.93,650.39,51.99,113.03,0.83,-1,-1,-1
30,4,1696.41,646.47,41.79,104.06,0.76,-1,-1,-1
31,1,246.84,532.43,148.11,536.95,0.93,-1,-1,-1
31,2,423.39,485.35,171.42,676.40,0.91,-1,-1,-1
31,3,1659.08,650.61,51.67,112.39,0.81,-1,-1,-1
31,4,1696.36,647.08,41.88,103.93,0.78,-1,-1,-1
32,1,248.24,531.94,148.34,536.45,0.93,-1,-1,-1
32,2,423.37,486.17,174.17,676.07,0.91,-1,-1,-1
32,3,1659.39,650.92,51.02,111.47,0.82,-1,-1,-1
32,4,1696.14,647.30,42.29,104.78,0.78,-1,-1,-1
33,1,250.10,532.19,149.09,536.72,0.93,-1,-1,-1
33,2,423.76,487.35,176.96,675.07,0.90,-1,-1,-1
33,3,1659.61,651.25,50.56,110.91,0.81,-1,-1,-1
33,4,1695.92,647.60,42.72,105.77,0.79,-1,-1,-1
34,1,252.24,532.72,149.79,536.38,0.93,-1,-1,-1
34,2,424.62,487.77,180.92,677.37,0.89,-1,-1,-1
34,3,1659.05,651.60,49.85,109.58,0.80,-1,-1,-1
34,4,1696.05,648.60,42.44,104.81,0.78,-1,-1,-1
35,1,254.18,532.92,150.85,536.26,0.93,-1,-1,-1
35,2,427.90,488.36,184.85,676.91,0.90,-1,-1,-1
35,3,1658.82,651.95,49.62,109.32,0.79,-1,-1,-1
35,4,1696.07,648.97,42.38,104.45,0.78,-1,-1,-1
36,1,256.12,532.76,152.67,537.78,0.94,-1,-1,-1
36,2,431.91,489.00,189.12,674.51,0.90,-1,-1,-1
36,3,1659.66,652.52,49.49,109.23,0.80,-1,-1,-1
36,4,1697.41,649.99,41.48,101.63,0.74,-1,-1,-1
37,1,258.70,532.70,154.71,538.36,0.94,-1,-1,-1
37,2,436.77,489.67,195.04,674.95,0.90,-1,-1,-1
37,3,1660.17,653.18,49.04,108.32,0.81,-1,-1,-1
37,4,1697.14,650.59,40.87,99.44,0.74,-1,-1,-1
38,1,261.68,533.11,156.93,537.68,0.94,-1,-1,-1
38,2,439.42,490.35,201.23,675.57,0.90,-1,-1,-1
38,3,1660.02,653.41,49.56,109.78,0.81,-1,-1,-1
38,4,1695.98,650.57,40.95,99.78,0.75,-1,-1,-1
39,1,263.98,533.04,159.54,536.76,0.94,-1,-1,-1
39,2,443.30,490.13,207.36,674.47,0.89,-1,-1,-1
39,3,1660.93,653.94,49.59,109.44,0.81,-1,-1,-1
